filename,label,arch,nodes,edges,out_degree,in_degree,density,closeness_centrality,betweeness_centrality,connected_components,diameter,radius
038d46aac58e8741610b5a7581add835e48f6149f06eaacd320da28c6f71a81c,0,7,1024,1912,0.000976562,0.000976562,0.001825208,0.050696777,0.010346554,3,99,2
038de66309f923848e9ddd7aae7d01b97a8ee62b1747010e19851acfccf23ca3,0,7,596,1272,0.001677852,0.001677852,0.003586938,0.087168261,0.009831831,3,41,2
038e4ed3904b58adfe3a7c63b753c36404e98e2548027dff7c5eef547eb8a3ef,0,3,269,452,0.003717472,0.003717472,0.006269766,0.046781908,0.025759168,6,48,2
038e561c9e6db558a9065e053c34e1750c59ef3180faa6ac807197924f096e52,0,5,5462,10468,0.000183083,0.000183083,0.000350946,0.068132381,0.00121518,5,32,2
038e6779f9719709acb0e2ff864945bfdd3af5de293ba70c908f7fae21c6956c,0,7,909,1754,0.00110011,0.00110011,0.002125102,0.063325193,0.007073809,14,59,2
0391319157896daee181768bd1e09d1167348362309d9e36b648ed84bd478d6a,0,7,681,1254,0.001468429,0.001468429,0.002707955,0.057882092,0.015077289,5,47,2
0391e57e5808a767ffc4eef03dec136dcaa6d21d7a051a235bda2d9a3d03d9c5,0,5,454,727,0.002202643,0.002202643,0.003534926,0.027257795,0.003231385,4,22,2
039260165b5c88b07d3a86bb4e3c1588a2bcbc61bb70ef02306225a4fc36a009,0,5,704,1104,0.001420455,0.001420455,0.0022307,0.033770745,0.011546667,4,38,2
039310000b9403f910af6ec9d3e8eaa5b5cffc5cb6134bc5411ccbc0b22e1b6f,0,1,1195,2314,0.00083682,0.00083682,0.001621777,0.083781166,0.008053962,4,38,2
03938a9ed0b900b4cdcc5385553786ceadb851d892309ed34068549c6afe8a58,0,1,16,17,0.0625,0.0625,0.070833333,0.088289141,0.004464286,4,4,2
039499bb90c3e54bdfd29b43a0188c3205adb0d910fc912c1b9de37f5b276fc8,0,2,2286,4160,0.000437445,0.000437445,0.000796399,0.057594068,0.002624957,72,33,2
039551aa0e4e6facd7ac06d8d1d808a35fdbbc81b1bad73f53ccb22748dea31b,0,3,183,317,0.005464481,0.005464481,0.009517805,0.069285214,0.023290977,5,24,2
0395b4a9a9d680b07fc6d1c226823ab2d42593e1650abc7ac2e8548be0ffc6c1,0,7,346,534,0.002890173,0.002890173,0.004473486,0.008642099,0.00111937,12,29,2
03960519f6ad3ac94063346bf30d6817632c79a8b10bdde443b47eefd1a63670,0,1,1832,3727,0.000545852,0.000545852,0.001111081,0.088867466,0.00485495,6,30,2
039671ac222c1b74f590b3ae05bf8176fa497511a60ea898542d5d9c3fafe63a,0,5,259,390,0.003861004,0.003861004,0.005836401,0.049228104,0.018447232,4,28,2
0398dd8d5920337a57da0cc6a6caa4f7c53742e92c9c8d27009a4fb42caef16f,0,3,1937,3631,0.000516262,0.000516262,0.000968258,0.072156388,0.004609294,11,51,2
03991be4394a93f515c298e71556e122bae19fa0ac4170d296a20800f83dacec,0,7,57,78,0.01754386,0.01754386,0.02443609,0.049252013,0.02790499,3,18,2
03993e0b33a0eb23d5552250b4448a04fb6853d1c86aab2fa827b6167137bf91,0,1,1889,2322,0.000529381,0.000529381,0.000651071,0.001898319,7.5e-05,241,45,2
039957662478d05904e0769aa3ecbb64003441cd103850413853b683dfb33b04,0,5,1063,1727,0.000940734,0.000940734,0.0015298,0.030275763,0.005622502,9,37,2
039bad55a33d3419f7e4456d4d6110821b79cbe24fa1602240851a09273b6638,0,1,235,365,0.004255319,0.004255319,0.00663757,0.031937861,0.008205081,9,25,2
039bdfafecb31c152851f444895c42f6f99af81a2171073f04e1b2b9636d7fb0,0,7,2736,5637,0.000365497,0.000365497,0.000753312,0.084408389,0.002861696,58,35,2
039bff1806f95073e93897c31219be70691d9cb2e6383108772eb08429aa3afe,0,7,52,70,0.019230769,0.019230769,0.026395173,0.048511536,0.006598793,8,9,2
039c7489593d8dc1453ba890d0cf0914f95f165f49e1aae64e150b917ac6ed4c,0,3,1355,2769,0.000738007,0.000738007,0.001509263,0.100294048,0.00429786,2,45,2
039dad8736006379305666a011b890e94b0efd6c567487c41f20c5a51874e25d,0,1,430,801,0.002325581,0.002325581,0.004342169,0.064135465,0.011233952,5,39,2
039e43c6f92972767181f923560b6e302f36bd84378fa4b8c257fb2738f459f8,0,5,739,1232,0.00135318,0.00135318,0.002258967,0.044097524,0.010440617,4,47,2
039ebad6c530858a21a90e780e3281f6ca0811bdf45ab82a7d7250dfd04028c8,0,1,3966,7824,0.000252143,0.000252143,0.000497546,0.087466731,0.001919034,117,38,2
03a03e19ba52671c0a8b19f18cd57753a0448a721408c399668f42d6ee5ee1e0,0,7,26,31,0.038461538,0.038461538,0.047692308,0.063372075,0.018397436,2,11,2
03a0819c040dc0652c6d611e67159e5772da565bb1c84ad3ae3e9aa69dfaabbc,0,7,2078,3965,0.000481232,0.000481232,0.000918673,0.064211482,0.003883835,17,76,2
03a0b85104fe0c253855189f8664d9f6e79ef1ebdeda97232059e6e9f1290c20,0,1,887,1624,0.001127396,0.001127396,0.002066468,0.063563291,0.01160389,10,41,2
03a264e8aaaba2f1ee7ebc20df1612b644a8d26eac23ee3c393acf878931aa93,0,2,3185,5967,0.000313972,0.000313972,0.000588401,0.056902976,0.001997712,65,36,2
03a3279f2ca21147eee119bb7037d08f9a694e148e5591e940ab701549cf6400,0,1,4844,11064,0.000206441,0.000206441,0.000471621,0.091581491,0.001870178,38,35,2
03a50f93098d5e234ec3848363a7a44d55fa61882bf631509c19ebe214cefd34,0,1,884,1603,0.001131222,0.001131222,0.002053622,0.046921104,0.009584796,5,38,2
03a5a047c51920a9c4e2662bb665fbc781de57673e072ce44f0013e9ad5c8ca9,0,7,3724,7294,0.000268528,0.000268528,0.000526094,0.074853664,0.002030047,17,78,2
03a66f8a5cd74d5d7ec14889cc002d9874ac9fa33df9f038612247472291321a,0,1,415,807,0.002409639,0.002409639,0.004697049,0.091145342,0.014738746,9,23,2
03a695b675fc4c62a192018ab25d198e5fb51ad4c3cf6a3c0233e69e971d9482,0,7,1248,1730,0.000801282,0.000801282,0.001111642,0.001757177,1.91e-05,71,23,2
03a7d1979fcbd3c6f07c75e648145ff6f1983f27f5d6c344f53efa8ef7d709c1,0,3,3537,6779,0.000282725,0.000282725,0.000542024,0.061042421,0.003795999,3,59,2
03a7f6919d6e13091ac8695fd81b6b9d557f36dea380f6b2aa7ca4790bcf5b57,0,3,269,445,0.003717472,0.003717472,0.006172668,0.040878,0.016937315,6,33,2
03a9265c3a244d8943de0ebaf6eac1bdc5a79db9df083e728f9ad0a870aeb443,0,5,472,819,0.002118644,0.002118644,0.003684012,0.06526365,0.014343863,3,31,2
03a9625767fe37d13305cce001ee583b78a9f9df966e7adae37dad2de82a9868,0,7,141,268,0.007092199,0.007092199,0.013576494,0.084568055,0.01065324,2,12,2
03a99597d400302e161ec28a52ee7db525fd456184e2638a8aa0b2d28b38bbef,0,7,4429,10512,0.000225785,0.000225785,0.000536009,0.075529275,0.00232379,7,59,2
03abf73688960d65574990c57d3707b65abe479e115397013a3eed792e801413,0,1,635,1157,0.001574803,0.001574803,0.002873892,0.060635756,0.013995159,11,35,2
03ad4eb7294678dc2c96e784fc159db4be6e0d350024ab4850477630d06ee1a8,0,1,141,218,0.007092199,0.007092199,0.011043566,0.035693932,0.014941724,5,25,2
03ad7f0fbc2c8e6bb7fce63e2c19c10c8500b87eb7be791b8180fbd6fafd5a0f,0,7,6988,1950,0.000143102,0.000143102,3.99e-05,9.28e-05,5.11e-06,5190,100,2
03adf9eb7b1ce357169c9ec5ecd965ab9906c0429265d93272d9e45c4df7d83b,0,2,4009,7917,0.000249439,0.000249439,0.000492716,0.067359162,0.001706058,61,37,2
03ae73e7c69d3d3a7600b1d7b3b42bc26e5aaa9bce80124ceedd2b10bd135b17,0,1,26,36,0.038461538,0.038461538,0.055384615,0.092540617,0.014102564,2,8,2
03afdf4f9a7387b9acc37f7fead2e44baeb73bade09780f04e027932025e5bf3,0,7,3376,7429,0.000296209,0.000296209,0.00065201,0.107636887,0.00202919,4,67,2
03b2836066c4e436729bd4546b5c72fb0cfc5d455fd78a2f034c4d2a171c400a,0,7,147,241,0.006802721,0.006802721,0.011229149,0.042992229,0.005360557,4,15,2
03b292569d7ed51d897323058a0d7d83ceea412778e3812cbeeb1aa7f1655893,0,1,3730,7509,0.000268097,0.000268097,0.00053986,0.077564154,0.002969213,56,51,2
03b3405533876d0490c8e7c536edc58a23c35a256070957107ff79084f21838d,0,6,533,677,0.001876173,0.001876173,0.002387535,0.007382043,0.000470205,24,25,2
03b3fb15c1affc1489624795993395f1f8597a3edae815cfc907d172f8d9df8f,0,8,4134,4255,0.000241896,0.000241896,0.000249037,0.002125808,2.73e-05,795,109,2
03b47dd7d4de6b7c508fd134df7ea05d15816e4c9dbc362c3bd909f600a34504,0,7,129,195,0.007751938,0.007751938,0.011809593,0.026217402,0.004045733,5,19,2
03b5d245126ed16d9433a9c3901a3a089aaabcee453aa24e5960b0d67c63902e,0,5,2424,4192,0.000412541,0.000412541,0.000713732,0.044210201,0.00362507,4,49,2
03b5f423dcfedbbcf0e7b00aa02325189fea2699b2e089330df3e9b0e6bea705,0,7,823,980,0.001215067,0.001215067,0.00144862,0.002566204,4.36e-05,51,23,2
03b72251d6bd9345f49aba63c22e2ac213fe0e3d181e2dd4859cb311253c6c3e,0,7,481,834,0.002079002,0.002079002,0.003612266,0.06933623,0.00806626,28,25,2
03b80be461c9095f325e4a60e7770329d4c2df9556658061b96f65830121c7ba,0,5,564,1046,0.00177305,0.00177305,0.003294156,0.055282056,0.00729813,3,32,2
03b84a20d3590d88a69418ce8bdc5fc6437425e8c651406a0e4d3c1dbcf00f11,0,7,5134,10216,0.00019478,0.00019478,0.000387662,0.062781371,0.001863845,36,101,2
03b88b9e5e67ce8c4e251d015cec07e2ee6451409304bc6f7cceaba253cd498c,0,1,173,296,0.005780347,0.005780347,0.009947574,0.069352748,0.025421774,8,21,2
03b98cc285abf009d7c82f0ebd15829892a27711ecd50bc7e7d203a953ad88b8,0,1,7,3,0.142857143,0.142857143,0.071428571,0.079365079,0.004761905,4,3,2
03bb06acc3c0c3333508c393ee9c045fb7db2cbf2fddb0a9bba3bcfb33ba3132,0,7,1008,1792,0.000992063,0.000992063,0.00176542,0.045130218,0.005013926,49,91,2
03bc7316b9f04c6bbe1adef05c19e9d39a1f428b5abfd55924fe7a71e9c1e8e1,0,7,148,224,0.006756757,0.006756757,0.01029601,0.040620405,0.012434611,17,18,2
03bc8acd86e2f09edf9a6737818f868179e38c38075531a369e163372426982f,0,3,4223,8169,0.000236798,0.000236798,0.000458173,0.042691023,0.002338251,39,60,2
03bcbe6d067ba1e06ba9b356fe288b8b5e5e8d5409b49f52bc86e46faab214fa,0,1,1304,2389,0.000766871,0.000766871,0.001406029,0.029050623,0.008259702,8,67,2
03bf4d97302b18f82b0c1f2eaf245b0d2242a112aa2a321002868739345e00ff,0,7,1180,2117,0.000847458,0.000847458,0.001521686,0.041220952,0.00346839,27,38,2
03bf8d180817f3c677d46f7f52030aa22d54813a80476b08b91cc535aa04a7c7,0,7,18,23,0.055555556,0.055555556,0.075163399,0.101625757,0.012050654,1,6,2
03bfa830c14bcc0d88dbd9bcb280aaeda381d2edf5564797057974d51f691f87,0,5,791,1326,0.001264223,0.001264223,0.002121973,0.043725232,0.005905238,3,33,2
03c01911857bb047fedbe6e50f52fec8e4ddb83246936e798cab204ca73848be,0,1,7,5,0.142857143,0.142857143,0.119047619,0.138888889,0.019047619,2,4,2
03c09d037be12c5d314f85abc0310bb68f67f0e36f8eb3259a134293df11a07e,0,1,45,51,0.022222222,0.022222222,0.025757576,0.036105124,0.001691332,6,7,2
03c0d51f983f255459de5eaf0109f3c3754736a8318087c39eeb9e7cddca704c,0,7,401,622,0.002493766,0.002493766,0.003877805,0.014104258,0.001696464,8,32,2
03c1b83502674fd60d7468f5aaa0167a5093501de258d2ffab8dfc67f9cdaf15,0,5,213,334,0.004694836,0.004694836,0.007396581,0.040126746,0.01261703,3,24,2
03c3080b3fddcf09c3caa2499799aa4418f06344306a8e1112c7e4835f1aff11,0,2,200,273,0.005,0.005,0.006859296,0.026130779,0.010927491,5,30,2
03c374e59eff0b0c279df07c83c0ec71a02bb58431c7b63cedd41ea1b591278d,0,1,545,1057,0.001834862,0.001834862,0.003565165,0.082896095,0.012934577,5,30,2
03c3e3f827bb9b4c75a75b5a5f5d7bfa8374503ad65169858e05fe5e1da84fd5,0,1,897,7269,0.001114827,0.001114827,0.009044285,0.08563499,0.00724498,11,24,2
03c3eaaf955dad50b7114b64759c9685508fc8cd639a26620116e842b538ce45,0,1,45,49,0.022222222,0.022222222,0.024747475,0.033599325,0.001303735,7,6,2
03c4e148b31cd910c5851a34fa58cb066bcad164924679ae21afb6ba3a3bf1db,0,1,273,444,0.003663004,0.003663004,0.005979315,0.077897474,0.020574729,20,26,2
03c4fc9965e6ce58da2ee73617b38364ce942aa6e944a3cb656d747c3a8cfaf0,0,1,207,337,0.004830918,0.004830918,0.007903006,0.034086999,0.017324497,9,37,2
03c5e7931b19b3db6d45317d5a552dda98ca21622bca6d6b87b55c61aab7e19e,0,5,1223,2107,0.000817661,0.000817661,0.00140983,0.061304695,0.004930631,4,32,2
03c6034149db7cf939efc9da4098d92405876837368a9f5b9540721713f41028,0,1,161,232,0.00621118,0.00621118,0.009006211,0.030834414,0.007702693,7,21,2
03c6e939dff5b4e81ff6ca3245b7f38e6dd19ee866761f5fcfc69ede3160a765,0,3,3842,8838,0.000260281,0.000260281,0.000598897,0.081974946,0.001965808,22,107,2
03c86449a8c97f21d2ae9c6fab3b4356e5e64f53ce891de486efe7b45218569d,0,7,1457,2077,0.000686342,0.000686342,0.000979074,0.002018188,3.31e-05,63,21,2
03c8c9addd9f22c718b556610e68b8856acb86043364eb9f066786fb8224ffb8,0,5,1562,2836,0.000640205,0.000640205,0.001163114,0.027529242,0.00489242,4,82,2
03c96c2dc61a596972ddc58cd320421d5c02529514b9814c2988dc0f7b7220e2,0,3,1840,2918,0.000543478,0.000543478,0.000862354,0.032368238,0.002432457,58,38,2
03ca07e99d2be1683d2466f14a7a3f9cd7f031712e0ef8c5b4292c5cb1f9145f,0,1,117,191,0.008547009,0.008547009,0.014073092,0.068092683,0.019011648,3,19,2
03cc451f5e85056ea02c2ce85ebf2b5732b75bb405db9493f8351bbb01f303ad,0,3,992,1888,0.001008065,0.001008065,0.00192051,0.046841105,0.014985814,1,53,2
03ccbb9d87a3536b0155964916fa01158fb88915dcda0d46aad6842e586a2aa4,0,1,100,153,0.01,0.01,0.015454545,0.0409075,0.00380334,17,9,2
03cd1119d21c182f1d4954feb1a387c9bf8e0d0e67df229811c95d6eba667708,0,7,3175,5998,0.000314961,0.000314961,0.00059519,0.059884541,0.002807003,21,42,2
03cd49b75126de78d83db084bef6f2b41975a97912270b1774e9e0a8f633c1ae,0,6,1209,1555,0.00082713,0.00082713,0.001064724,0.00870652,0.00057109,48,28,2
03cda957d6a83d5988cf951d86779c775f50be95700cca4ee5b746f349c80523,0,7,224,370,0.004464286,0.004464286,0.007407111,0.050210603,0.011067923,3,20,2
03ce5b3ddb4bb27990d74b9b87f8922ed4bd94a1246f3f039903cc3940e8d86d,0,1,159,258,0.006289308,0.006289308,0.010269883,0.042715481,0.00375315,7,13,2
03cf659334191fa8b6b1a571aaca0b36e923aac419edd597fe2661e3fac7b438,0,7,298,564,0.003355705,0.003355705,0.006372449,0.068645104,0.01140154,2,35,2
03d01cff86ca362dac261814cc86d9d8fc0014bdc16176251da3eb0c7b535736,0,7,1438,2321,0.00069541,0.00069541,0.001123206,0.034963869,0.003976161,73,69,2
03d0a7438f55917dd046ee33bf52621bddaf477e095c0263669725c8793f8fa4,0,7,138,219,0.007246377,0.007246377,0.011583624,0.024910755,0.01260882,3,37,2
03d290e72138ffc3c93fe8acbbf0861a3b8d66c738aefe0974284a6df11f3119,0,3,1152,2005,0.000868056,0.000868056,0.001512121,0.051994546,0.006824725,51,38,2
03d3f71dcb169ef50399be02f8b43a35ff7342af8fec384e2e9840a7d7a4f655,0,1,48,59,0.020833333,0.020833333,0.026152482,0.050090458,0.007891998,4,10,2
03d5df9b583d09367d0e92ef63032bfd1d2e703acde0e1ed26c343a2ca745fde,0,5,575,877,0.00173913,0.00173913,0.002657173,0.031638475,0.009077101,8,33,2
03d5e1506e054631de5d08a2fa1383d7b6675e693f4724283415e4fc2529fe59,0,7,371,781,0.002695418,0.002695418,0.005689517,0.076951074,0.012314208,4,45,2
03d69e4437a5554184f02b488ede59fefb26ffa2a44a0ec663563f77e99e3bc5,0,2,865,1395,0.001156069,0.001156069,0.00186657,0.037050205,0.006396634,38,33,2
03d6ff9d060b9ff286fa9bec815261b86f767bcd10ddaaf74d5a1ad7a31943a6,0,7,105,167,0.00952381,0.00952381,0.01529304,0.034638063,0.005021516,2,17,2
03d702e522a982c969f5f65860cddf6f324fcaa034796c127af6d4b55dd94bd3,0,3,2099,4114,0.000476417,0.000476417,0.000934214,0.072903307,0.003741684,5,64,2
03d7093d25d7b68c2245883f4a52b119fc403e87f9118c1d4e432d21db297864,0,1,515,1085,0.001941748,0.001941748,0.004098825,0.103441405,0.010065397,7,21,2
03d714f1f5b395f1be7034f0c50762c06e7c9be97317efc8423aef3fa9f62c74,0,3,370,736,0.002702703,0.002702703,0.005390757,0.08336114,0.011140488,3,42,2
03d73d255f6b8069b349fc0ddae4eb63bcb5d24994281404d7a281c066a61213,0,5,221,293,0.004524887,0.004524887,0.006026327,0.028393432,0.012772616,6,32,2
03d803f551f6c6e33878e0aa29f4f9254e68e8b447824168c7daa9dbe242a873,0,1,70,96,0.014285714,0.014285714,0.019875776,0.043308898,0.009481184,4,17,2
03d81940fdddb0076e79a1830dcda5b83b448a702812eee8f45db096ebf191d3,0,1,328,607,0.00304878,0.00304878,0.005659357,0.080818106,0.015290348,2,28,2
03d89b45347cd3aa50f897c81a04f73e37808308fbbc4a261cf51398c90f1621,0,1,3625,8149,0.000275862,0.000275862,0.000620309,0.088808351,0.002133782,37,38,2
03d8ace122c644c641e98581e2ac825f15858f9f7eb0e8f390987a6306047009,0,3,410,726,0.002439024,0.002439024,0.004329417,0.04933862,0.011188392,12,32,2
03d8b6659046c875a4454785d27d5e3819386680647fbda31b5f9762ecbf81e8,0,7,1729,3263,0.000578369,0.000578369,0.00109214,0.076132044,0.004691754,35,30,2
03d93529fd9a04c9353bb7dba5f978f4a0173acb2fee6654f43a1f2b976a42d8,0,1,5257,9746,0.000190223,0.000190223,0.000352722,0.017582052,0.001298642,163,66,2
03d9372641e2bd0807ae61240a92cedff583fe1ff8a7966d98fd2865ec46f113,0,7,56,71,0.017857143,0.017857143,0.023051948,0.034884215,0.005723906,7,14,2
03d97d443421ccf98b99d9abca623d8534bc05b884ebdbe5f2fba1923c63ad22,0,7,2696,5156,0.00037092,0.00037092,0.000709634,0.071937177,0.002160577,93,99,2
03d98a37ff6c95ac310678db6ee6dc98213cf4686d686dd23d29ddbb360f23d3,0,6,530,632,0.001886792,0.001886792,0.002254164,0.007017538,0.000941741,27,32,2
03d9937447e78a2127a1ede62e8cf60a7c800378fba3cf7a7cd9f75aa1c13e8d,0,1,1355,2486,0.000738007,0.000738007,0.001355012,0.052200896,0.006145305,57,41,2
03db00ce342b01c6e64703bd91dbb840bf1e3c3e11dc04cdd2efee1784e9678b,0,7,105,183,0.00952381,0.00952381,0.016758242,0.049385308,0.013902521,2,18,2
03db08516e634877cda70de4182b37de832327b25af59e3f77e9624c976647a8,0,1,887,1656,0.001127396,0.001127396,0.002107187,0.07907963,0.01050744,12,33,2
03db1de921c2ed02da9ce2e3346f75e5c46569e906955ab83f0aa25efc808735,0,7,161,313,0.00621118,0.00621118,0.012150621,0.070014609,0.014018858,2,24,2
03dbe6b2b3faa3f7747e62bb2b30d70558d9bfdd4af603c678389e4912256d45,0,3,1590,3117,0.000628931,0.000628931,0.001233718,0.078588117,0.005106906,41,34,2
03dd2e5b499f685cd2741ac32567179f894158a9abd0ca7cda1079a219773e7b,0,1,4320,8455,0.000231481,0.000231481,0.000453155,0.06535079,0.002369357,131,46,2
03ddaf6c48ebfb06cf93adcdffb4cc9d6ff75559e4055a3565e7f7e61723b8ba,0,3,3198,6056,0.000312695,0.000312695,0.000592331,0.0682321,0.003416546,7,88,2
03de5c4a4e916bbd54533854937c0ebe5aa8e45e2655401239aae4d5f7439192,0,7,369,651,0.002710027,0.002710027,0.004794097,0.048242012,0.013798973,2,33,2
03de9b06cff75ed1cb889f81d0fa3eb459e43bd6b8d02282e027f0e44b5cb879,0,1,964,1606,0.001037344,0.001037344,0.001729985,0.031824637,0.005193294,14,40,2
03df81050a5a1b8abe8dc8cbbd6bdb1a76e9c21bdab66d36014fe7abbc66cd7c,0,1,850,1614,0.001176471,0.001176471,0.002236541,0.060533636,0.010793684,20,39,2
03e0d1241bed2af41c50a747c6b93187f3a3cbf8f71857484b604cdf343fb33f,0,7,220,406,0.004545455,0.004545455,0.008426733,0.06655432,0.017645698,2,22,2
03e26e8d4c64324f3dcecb6eb54ca4fbc425593d4f01f9cb1abdb81162e3b3f5,0,1,174,276,0.005747126,0.005747126,0.009168826,0.054933994,0.019908474,5,23,2
03e2c5b4294567460da1fbe56f401213c099acec5cf6795867133a92a72a3562,0,7,632,1349,0.001582278,0.001582278,0.003382716,0.107721289,0.007662713,2,43,2
03e2d015927df500b4082d05597f7f1e209b304ae0733e9d263208bee39a86c6,0,7,4612,6362,0.000216826,0.000216826,0.000299164,0.000458386,2.39e-06,260,67,2
03e578dfff99060cc4ba1970254e351c9d4716ac909bb2acd41fdd2abf185714,0,1,1956,3646,0.000511247,0.000511247,0.000953457,0.064996901,0.00536104,24,39,2
03e5a40cceee0986459b44ef12e600feee84252eb06c94a62a1d96615fea38c7,0,3,355,591,0.002816901,0.002816901,0.004702793,0.038895815,0.008474914,4,31,2
03e5de47c29309026f37d7d876f9f9826f17c00efc8a1fc4e5f628fa2de1b604,0,7,29,30,0.034482759,0.034482759,0.036945813,0.068143958,0.016511585,3,8,2
03e64d8cd51c2959e962346c2cc73863c10074f89acd2e50d9c91328b45c3e49,0,3,185,388,0.005405405,0.005405405,0.011398355,0.068096412,0.018316606,3,24,2
03e6876dd080151aed58d9cf74c68a039928ac220b2ea954b1e1c5497f924d40,0,3,2302,4358,0.000434405,0.000434405,0.000822745,0.062815273,0.003179362,77,34,2
03e6b9670cb02272bd074785e9470457fda4607ecff040c6a26f206911a94396,0,5,217,339,0.004608295,0.004608295,0.007232463,0.041546468,0.012625081,3,23,2
03e7172a29f3eb551d88bd63fc120bf9790b781f335521616876f5c627e549dd,0,1,162,246,0.00617284,0.00617284,0.009431792,0.076990986,0.031923117,3,22,2
03e95ae5705bef9d9c3c43b4c50448cf8276adf9700428c6d17728f93c89019b,0,7,5750,9810,0.000173913,0.000173913,0.000296762,0.039232438,0.000717701,508,131,2
03ea6840b30155818b6329750432f58eec62122c4cb5f64cdcd2d3e1126f7b90,0,8,327,470,0.003058104,0.003058104,0.004408923,0.027550753,0.001271155,27,20,2
03eabe3ffa7fc16cf16416e2fbbd61e048141e14f834c13365f8da23dd752b0f,0,7,2805,5969,0.000356506,0.000356506,0.000758911,0.078890487,0.00318252,7,61,2
03eb02587ee0bb88a0724de972f6e24182ca95b7f2398f084a80f0a81b3aeb92,0,6,7505,10139,0.000133245,0.000133245,0.000180033,0.013561578,0.000173717,117,50,2
03ebc261b1d7866922356d44e8725d7e89690fdc35e52e88647f96a94512634b,0,1,236,400,0.004237288,0.004237288,0.007212405,0.050436513,0.012186885,7,22,2
03ebcd467f30d4847248ea99d393c1ce9cd2adb7548a51d77c07868b02d1bb9b,0,8,177,206,0.005649718,0.005649718,0.006612738,0.009616796,0.001305305,32,32,2
03ec5067e893e44e97d9288c3223a5465a7afceb889c9a1301b6796c06aeaf00,0,1,102,149,0.009803922,0.009803922,0.014463211,0.045563735,0.020498932,4,25,2
03edcd7268411e67b4dcc4878e34b97855788db87deeb1aea4fd0315ee25d223,0,1,310,417,0.003225806,0.003225806,0.004353273,0.01434054,0.008805484,25,46,2
03f08c49fe960ed00f4444aa1b83732a05b2fdb61ea2ba7cc82f839ec1f352e8,0,7,389,497,0.002570694,0.002570694,0.003292874,0.006343653,0.000137697,27,14,2
03f1f6c7d3e322482306c9adf2692213dbbd3b18de796998996239e3dd22fcdc,0,8,2198,2788,0.000454959,0.000454959,0.000577344,0.003986576,4.3e-05,258,86,2
03f225f38c922c9e7c0648ddbc04dc62119f38322e625aed602b2ec9ebe7be0d,0,3,5247,10161,0.000190585,0.000190585,0.000369145,0.070557997,0.001677222,61,56,2
03f26ff5e540285653271d9d995bb3e152552d03e4689ec2408770b1f92dc787,0,8,1774,1631,0.000563698,0.000563698,0.000518551,0.000950372,9.04e-06,461,28,2
03f2c248b4bf881bff9a8c5cc72726d42eaedf7511583c490521489e2a5b5799,0,5,5462,10468,0.000183083,0.000183083,0.000350946,0.068132381,0.00121518,5,32,2
03f34496423308e32495c8daa92d75215f501877bce257000ad2020e32b69bfc,0,3,164,236,0.006097561,0.006097561,0.00882837,0.037128982,0.017944,4,28,2
03f3aca884ef47c72f6a4cf845a943a1d7976afa2912126c11cfee4e7c7376ea,0,5,3347,5916,0.000298775,0.000298775,0.000528259,0.052553387,0.003069303,11,41,2
03f417ada53bc8e9a66865e46a37df4a7f0deb51069e708eedcd6eff50d02c34,0,7,158,204,0.006329114,0.006329114,0.008223817,0.017829618,0.000930554,21,12,2
03f41e81842e66b0daa197631a461f96e194835e7f0d2c3f671e624f6b90a3a3,0,7,4501,8028,0.000222173,0.000222173,0.000396356,0.063089176,0.001596709,163,72,2
03f49918aba2e98f7087da7967614db30be244cc5e90d7aba7769d71dafda690,0,1,72,115,0.013888889,0.013888889,0.022496088,0.046667085,0.007201543,6,13,2
03f4e10b38eb29639fee6b749a4e0eb58e6b187761caf9172470bf5ee9db4970,0,7,261,471,0.003831418,0.003831418,0.00694076,0.062878329,0.014515178,6,31,2
03f5f9928d87a144be6e45c940fc3ff065f1db48fb6debc917302ee874601d46,0,7,82,87,0.012195122,0.012195122,0.013098464,0.019940581,0.001806685,19,12,2
